wavelength,spectrum,spectrum_dusty
6683.3448,0.0006237490540294718,0.00032855059259932865
6684.245,0.000625423093987755,0.00032946863312330245
6685.1451,0.0006263971908461351,0.00033001809211323415
6686.0457,0.0006279494873260824,0.00033087233712008436
6686.9459,0.0006286112422772495,0.0003312574540385632
6687.846,0.0006276092821258947,0.0003307658182563819
6688.7462,0.0006255107118915251,0.000329696060088646
6689.6463,0.0006235106331681654,0.00032867796788881086
6690.5469,0.000623357024693363,0.00032863311526824064
6691.4471,0.0006246204187253288,0.0003293353472291876
6692.3472,0.0006260751044038922,0.00033013858661253535
6693.2474,0.0006271261129924214,0.00033072910446405534
6694.1475,0.0006269116699339964,0.00033065229646087887
6695.0482,0.000626482647658434,0.0003304622939979422
6695.9483,0.0006246505825341217,0.0003295320420061608
6696.8484,0.0006190204217260767,0.00032659768161404096
6697.7486,0.0006132459498048212,0.00032358652064429867
6698.6487,0.0006120838826794527,0.0003230087391157807
6699.5494,0.0006142960481394662,0.0003242116854328073
6700.4495,0.0006172357466453864,0.00032579887599788965
6701.3497,0.0006209909748423481,0.00032781691732300313
6702.2498,0.0006238305963882431,0.0003293519876146151
6703.1499,0.0006232709099166492,0.0003290925158704291
6704.0506,0.0006193369696372204,0.0003270511669674867
6704.9507,0.0006140125879375558,0.00032427500784241634
6705.8509,0.0006108580175743882,0.00032264428746119365
6706.751,0.0006121608225788277,0.00032336775656839097
6707.6512,0.0006157580807594933,0.00032530352859438044
6708.5518,0.0006186938316462098,0.0003268902153253904
6709.4519,0.0006190776177729002,0.00032712872394359316
6710.3521,0.0006178579889118083,0.00032651991711884056
6711.2522,0.0006151684138172885,0.0003251340513849557
6712.1524,0.0006130002814875525,0.00032402350102894733
6713.053,0.0006143196867908319,0.00032475637614139694
6713.9531,0.000616094565352703,0.00032573018762170543
6714.8533,0.0006148791984044831,0.000325123082059688
6715.7534,0.0006124520562214082,0.00032387501948849155
6716.6536,0.0006101718179345224,0.00032270436909098796
6717.5542,0.0006063382431394562,0.00032071185597738435
6718.4543,0.0005994929975739109,0.0003171257325117722
6719.3545,0.0005957878519213903,0.00031520008049533096
6720.2546,0.000602930394246384,0.0003190135595080052
6721.1548,0.0006147037222891653,0.0003252782990053136
6722.0554,0.0006205614596085008,0.0003284137542461755
6722.9556,0.0006200047116983956,0.00032815481726925546
6723.8557,0.0006184623477913088,0.00032737408498316765
6724.7558,0.0006204893801144942,0.00032848278311178115
6725.656,0.0006230201487077523,0.0003298584163836684
6726.5566,0.0006204509072127625,0.00032853385402463437
6727.4568,0.000614866862596238,0.0003256124378394329
6728.3569,0.0006129008550933677,0.00032460656625456495
6729.2571,0.0006159238836495424,0.0003262430634646322
6730.1572,0.0006185300691586585,0.00032765908112305505
6731.0578,0.0006193446454293385,0.0003281262255553182
6731.958,0.0006202356299814814,0.00032863392738417596
6732.8581,0.0006203624490562624,0.000328736782464611
6733.7583,0.0006185174162464545,0.00032779463140290594
6734.6584,0.0006158610647158348,0.00032642223883569833
6735.559,0.0006150570601285314,0.00032603145306333035
6736.4592,0.0006165931353029344,0.00032688112511564143
6737.3593,0.0006185049991348808,0.00032793020653279037
6738.2595,0.0006174782916587899,0.000327421312022769
6739.1596,0.0006121766629156518,0.0003246452436918681
6740.0603,0.0006055581303343995,0.00032117013735133085
6740.9604,0.0006022598951183005,0.0003194554203839375
6741.8605,0.0006048780741790132,0.00032087888976225706
6742.7607,0.000609455735110896,0.00032334224665227343
6743.6608,0.0006089261908955922,0.00032309623638861066
6744.5615,0.0006049173596464163,0.0003210038736676026
6745.4616,0.0006043920924500537,0.00032075980110954843
6746.3618,0.0006071932884464434,0.0003222812605206411
6747.2619,0.0006089293113344452,0.00032323760654857887
6748.162,0.0006096114380875022,0.0003236346465759682
6749.0627,0.0006099075710088143,0.00032382684141530065
6749.9628,0.0006084978969248899,0.0003231132553904905
6750.863,0.0006045199935483854,0.0003210356255236544
6751.7631,0.000601065260500606,0.00031923539460393955
6752.6633,0.000603196700671895,0.0003204019923644889
6753.5639,0.0006062944852604466,0.0003220821959800396
6754.464,0.0006048692554632117,0.00032135970695403796
6755.3642,0.0006060818565077621,0.0003220386516649081
6756.2643,0.0006106230812744044,0.0003244865644611555
6757.1645,0.0006129989724725501,0.0003257842081227595
6758.0651,0.0006145455383563884,0.0003266413334319026
6758.9652,0.0006163769276384143,0.00032765001541091405
6759.8654,0.0006180514789930213,0.00032857552532599446
6760.7655,0.0006194362836114984,0.0003293471622803542
6761.6657,0.0006195703744552504,0.0003294538942686769
6762.5663,0.0006181525582859897,0.00032873534301724674
6763.4665,0.0006154210948554637,0.00032731793168247253
6764.3666,0.0006136578803136475,0.00032641522684463334
6765.2667,0.0006138002314144625,0.0003265260270682073
6766.1669,0.0006137618259777485,0.00032654067370795726
6767.0675,0.0006122447643252758,0.00032576854964108627
6767.9677,0.0006078013989347348,0.00032343901059597735
6768.8678,0.0006008520467566959,0.00031977526084341794
6769.768,0.000598179465605851,0.0003183870702458102
6770.6681,0.0006011704287377807,0.00032001336729502254
6771.5687,0.0006012363010598809,0.0003200827763210323
6772.4689,0.0005965675449458906,0.0003176313072116508
6773.369,0.0005951157083006767,0.0003168922685404335
6774.2692,0.000600345763430878,0.0003197114743765272
6775.1693,0.0006076326372789347,0.0003236267348889653
6776.0699,0.0006124239385761945,0.00032621354989936763
6776.9701,0.0006144796255018416,0.0003273435830538236
6777.8702,0.0006141696279361688,0.0003272134666098253
6778.7704,0.0006128042213553812,0.0003265209587252661
6779.6705,0.0006126088107950071,0.00032645176232301614
6780.5712,0.000614467532828745,0.0003274773007383903
6781.4713,0.0006162396356372331,0.0003284568539951817
6782.3714,0.000615970658705838,0.00032834858811356117
6783.2716,0.0006135933985414112,0.00032711633082721937
6784.1717,0.0006080938944696638,0.0003242190978518556
6785.0724,0.0006007680326218638,0.00032034738746432767
6785.9725,0.0005973177060293902,0.00031854158553074177
6786.8727,0.0005996335044571141,0.0003198107151280574
6787.7728,0.000603699411074644,0.00032201360792389634
6788.6729,0.000607328896299839,0.000323984145905278
6789.5736,0.0006108582603319724,0.000325901698622179
6790.4737,0.000612171884961329,0.00032663736943903086
6791.3739,0.0006105269077277347,0.00032579439461188914
6792.274,0.0006097081175850538,0.0003253921470074309
6793.1742,0.0006096346800370191,0.00032538763059304974
6794.0748,0.0006071872336046035,0.00032411587242137075
6794.9749,0.0006037167426623559,0.0003222976530038956
6795.8751,0.0006027985937247498,0.0003218417648928784
6796.7752,0.0006037284219503194,0.0003223725264889633
6797.6754,0.0006043984691141274,0.0003227646622444705
6798.576,0.0006059617475762263,0.00032363394375646445
6799.4761,0.0006075763943818901,0.0003245308162564527
6800.3763,0.0006075979426063536,0.00032457684250276284
6801.2764,0.000607675239103529,0.0003246526456079146
6802.1766,0.000608392085332348,0.0003250701738860852
6803.0772,0.0006083061176407975,0.00032505879609876377
6803.9774,0.0006083191812161526,0.0003251003124041454
6804.8775,0.0006072738433921087,0.00032457612580694936
6805.7776,0.0006050060101698389,0.00032339834557756995
6806.6778,0.0006046247814928732,0.0003232288741046866
6807.5784,0.0006034958540856056,0.0003226596113572087
6808.4786,0.0006010385545822952,0.00032137990913888917
6809.3787,0.0006018273977620109,0.0003218358403807591
6810.2789,0.0006039560475261656,0.0003230084162653565
6811.179,0.0006027081553763331,0.00032237518714875186
6812.0796,0.0006016256531834777,0.00032183030286551164
6812.9798,0.000603856744439681,0.0003230580184655584
6813.8799,0.0006060250489208345,0.00032425238381093277
6814.7801,0.0006050498310491795,0.00032376488035124566
6815.6802,0.0006004211541630464,0.00032132206786946745
6816.5808,0.0005965013618078363,0.0003192581519951779
6817.481,0.0005984529442914995,0.00032033656852679455
6818.3811,0.0006043124971536344,0.00032350725492399815
6819.2813,0.0006084762784561357,0.0003257707080374904
6820.1814,0.0006076798228484071,0.0003253786927687571
6821.0821,0.0006032899026905398,0.0003230623012001606
6821.9822,0.0005990988379804996,0.00032085188297265027
6822.8823,0.0005993038508532437,0.000320995586195285
6823.7825,0.0006038558972258735,0.0003234678893378448
6824.6826,0.0006071670028757585,0.00032527589254522456
6825.5833,0.0006081783331675589,0.00032585210544286793
6826.4834,0.0006095464659980945,0.0003266195935819934
6827.3836,0.0006104216507886397,0.00032712306548396934
6828.2837,0.0006083069726656174,0.0003260241998028717
6829.1838,0.0006023141261773436,0.0003228463528875973
6830.0845,0.0005974236531401056,0.00032025879118197955
6830.9846,0.0005986837321668081,0.00032096810105661136
6831.8848,0.000603402624733647,0.0003235320965100734
6832.7849,0.0006063034271618895,0.00032512169061279806
6833.6851,0.0006051619779004314,0.0003245437818227398
6834.5857,0.0006030308247407504,0.00032343492725257506
6835.4858,0.0006032881814255383,0.0003236070171764184
6836.386,0.0006056598692491117,0.0003249133924734795
6837.2861,0.0006077301553908473,0.00032605831879008553
6838.1863,0.0006059637499457415,0.00032514480559590864
6839.0869,0.0006010520860933585,0.0003225432592266151
6839.987,0.0005952985272986471,0.0003194892998287077
6840.8872,0.0005901897792487094,0.00031678078803921506
6841.7873,0.0005856991369984712,0.00031440349044789296
6842.6875,0.0005800595343499923,0.00031140885775568825
6843.5881,0.0005759468041996288,0.0003092333962090393
6844.4883,0.0005775512089491432,0.00031012737831078227
6845.3884,0.0005846055826269569,0.0003139483066706858
6846.2885,0.0005930855685962369,0.0003185356958180215
6847.1887,0.0005980489374731005,0.00032123512844333383
6848.0893,0.0005993110758001647,0.0003219468479488025
6848.9895,0.0005996130941565235,0.00032214286371656803
6849.8896,0.0005993585251141853,0.00032203984581630825
6850.7898,0.0005992747557665242,0.00032202857924192014
6851.6899,0.0006000082446745637,0.00032245650518878587
6852.5905,0.0005997134292867112,0.0003223318378221549
6853.4907,0.0005995148935919219,0.0003222588704113078
6854.3908,0.0005998009752630896,0.0003224463965352157
6855.291,0.0005967330979829385,0.0003208307131835424
6856.1911,0.0005889830016921695,0.0003166970394794843
6857.0917,0.0005839049927945667,0.00031399944266212064
6857.9919,0.0005854350016906625,0.00031485513923195014
6858.892,0.0005882775639096622,0.0003164169823481951
6859.7922,0.0005905307690194661,0.0003176621127585344
6860.6923,0.000592942816971339,0.00031899294223740614
6861.593,0.0005924361018794043,0.0003187536518845994
6862.4931,0.0005871999491588538,0.0003159693901076102
6863.3932,0.0005828797567360793,0.00031367745994316217
6864.2934,0.000586418746169676,0.00031561491275965137
6865.1935,0.000595262809956697,0.0003204082824951788
6866.0942,0.0006008729273197489,0.00032346176558441134
6866.9943,0.0006008714071859392,0.00032349468067713344
6867.8945,0.0005972741946029299,0.00032159155803005086
6868.7946,0.0005920160742045697,0.000318793643353107
6869.6947,0.0005873775665473458,0.0003163288221646197
6870.5954,0.0005873015716145436,0.00031632086826605766
6871.4955,0.0005915902480082886,0.00031866393728665346
6872.3957,0.0005931089799790742,0.00031951528193592326
6873.2958,0.0005890700581611707,0.00031737249819833356
6874.196,0.0005857442667799214,0.0003156135122655167
6875.0966,0.0005890724332296074,0.00031743985313876675
6875.9967,0.0005934536109747827,0.0003198340503349691
6876.8969,0.0005935324290330501,0.0003199097955702391
6877.797,0.0005930095627487311,0.00031966120336054596
6878.6972,0.0005949993187743456,0.00032076711829776434
6879.5978,0.000597515571233516,0.000322157132174697
6880.4979,0.000598179402281465,0.00032254854688501723
6881.3981,0.000596113790231631,0.00032146811920521926
6882.2982,0.0005924455646696518,0.00031952311515597666
6883.1984,0.0005875696918039347,0.0003169263118872238
6884.099,0.0005840222664450874,0.00031504559111888704
6884.9992,0.0005854248123012047,0.0003158349482209678
6885.8993,0.0005900066918165316,0.00031833987246541676
6886.7994,0.000592234569804694,0.00031957506396987367
6887.6996,0.0005907748350121776,0.00031882042811156284
6888.6002,0.0005904330811352881,0.00031866903596760123
6889.5004,0.0005943289239594222,0.00032080494192595683
6890.4005,0.0005995440526233929,0.00032365346825048426
6891.3007,0.0006012237129830583,0.0003245938171986072
6892.2008,0.0006005005803762283,0.00032423697011675
6893.1014,0.0006007514873125529,0.0003244060372632206
6894.0016,0.0005995681718275287,0.00032380055143180306
6894.9017,0.0005964184004487216,0.00032213281766446466
6895.8019,0.0005950139293095011,0.0003214074857621665
6896.702,0.0005945395238958331,0.0003211844317179647
6897.6026,0.0005941907008419395,0.00032102918748175583
6898.5028,0.0005938441414097339,0.0003208751074166235
6899.4029,0.0005931454786688083,0.00032053070615027104
6900.3031,0.0005926700699333892,0.0003203068823450823
6901.2032,0.0005922954011715452,0.0003201374468421116
6902.1039,0.0005915930906183049,0.00031979087666238486
6903.004,0.0005931828900649343,0.00032068334908394127
6903.9041,0.00059657886143546,0.00032255253737280086
6904.8043,0.0005984413262072111,0.0003235928957778118
6905.7044,0.0005976519847346301,0.0003231994040060634
6906.6051,0.0005949667519605339,0.00032178047158036154
6907.5052,0.0005929157499264381,0.00032070426359448814
6908.4054,0.0005942840729193906,0.00032147750662849195
6909.3055,0.0005970444568506096,0.00032300400514232987
6910.2056,0.0005975725200997262,0.00032332298512868167
6911.1063,0.000596515631866757,0.00032278439766144506
6912.0064,0.0005941327610882662,0.00032152808024812186
6912.9066,0.0005910149388073599,0.00031987371966274615
6913.8067,0.0005893342577725255,0.0003189969038039805
6914.7069,0.0005857640477573431,0.0003170970232085589
6915.6075,0.0005787560643053222,0.00031333556144508257
6916.5076,0.0005757750143184011,0.00031175368158414325
6917.4078,0.0005789467849130466,0.0003135032587531731
6918.3079,0.0005824691879812447,0.0003154430694193365
6919.2081,0.0005852654811944943,0.00031698999676748837
6920.1087,0.0005892693194609799,0.00031919133931892406
6921.0088,0.0005929169862640285,0.0003212001556758953
6921.909,0.000595034330342646,0.0003223802713433624
6922.8091,0.0005966132812761974,0.0003232688906862635
6923.7093,0.0005993482781500915,0.0003247841401528332
6924.6099,0.0005982884141933247,0.00032424307424164364
6925.5101,0.0005884047243252593,0.0003189192977918552
6926.4102,0.0005775747099929623,0.0003130814473780113
6927.3103,0.0005739503663116629,0.0003111487109189772
6928.2105,0.0005778177193147378,0.0003132773686106082
6929.1111,0.0005851587521666559,0.0003172899948730016
6930.0113,0.0005894861084024867,0.0003196691471786182
6930.9114,0.0005899223430628509,0.0003199384605117498
6931.8116,0.000588817096168008,0.00031937172814428135
6932.7117,0.0005870038502215773,0.00031842080953276475
6933.6123,0.0005841543907180396,0.00031690754999984526
6934.5125,0.0005799525204604369,0.0003146601879908835
6935.4126,0.0005788761365229588,0.0003141082945325815
6936.3128,0.0005833961741094881,0.00031659330659500437
6937.2129,0.0005878116955869961,0.00031902208749603686
6938.1135,0.0005878519540209361,0.00031907654905690655
6939.0137,0.0005861106538358214,0.00031816389544018993
6939.9138,0.0005850654334892205,0.0003176289381137406
6940.814,0.0005856237922252262,0.00031796452692724663
6941.7141,0.0005871284565056252,0.0003188140180917481
